inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
Mouse;Select;large;0;1407;0.7496004262120405;false;false;;false;1;1;1877;239;120.93750762939453;120.93750762939453;4.04617780120149;135,1272;135;1272;1
Mouse;Select;large;1;1695;0.797271872060207;false;false;;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;28,1667;28;1667;1
Mouse;Select;large;2;1129;2.235643564356436;false;false;;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;20,1109;20;1109;1
Mouse;Select;large;3;1011;0.6629508196721311;false;false;;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;20,991;20;991;1
Mouse;Select;large;0;707;0.4636065573770492;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;15,692;15;692;1
Mouse;Select;large;1;1045;0.6446637877853177;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;6,1039;6;1039;1
Mouse;Select;large;2;1517;0.48219961856325494;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;133,1384;133;1384;1
Mouse;Select;large;3;1003;0.9833333333333333;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;19,984;19;984;1
Mouse;Select;large;0;372;372;false;false;;true;1;3;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;8,364;8;364;1
Mouse;Select;large;1;1441;0.6777986829727187;false;false;;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;100,1341;100;1341;1
Mouse;Select;large;2;1135;0.7001850709438618;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;8,1127;8;1127;1
Mouse;Select;large;3;1387;0.9095081967213114;false;false;;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;94,1293;94;1293;1
Mouse;Select;large;0;706;706;false;false;;true;2;4;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;12,694;12;694;1
Mouse;Select;large;1;821;0.8049019607843138;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;54,767;54;767;1
Mouse;Select;large;2;996;1.9722772277227723;false;false;;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;89,907;89;907;1
Mouse;Select;large;3;1011;0.6236890808143122;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;3,1008;3;1008;1
Mouse;Select;large;0;1082;1082;false;false;;false;1;1;1;0;120.93750762939453;120.93750762939453;0.011880210830862796;17,1065;17;1065;1
Mouse;Select;large;1;1208;0.7452190006169032;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;101,1107;101;1107;1
Mouse;Select;large;2;1252;2.479207920792079;false;false;;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;157,1095;157;1095;1
Mouse;Select;large;3;992;0.9725490196078431;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;26,966;26;966;1
Mouse;Select;large;0;703;0.460983606557377;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;12,691;12;691;1
Mouse;Select;large;1;828;1.6396039603960395;false;false;;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;25,803;25;803;1
Mouse;Select;large;2;1385;0.6514581373471308;false;false;;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;29,1356;29;1356;1
Mouse;Select;large;3;1777;0.5648442466624285;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;28,1749;28;1749;1
Mouse;Select;large;0;1339;0.8780327868852459;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;5,1334;5;1334;1
Mouse;Select;large;1;1102;0.7226229508196721;false;false;;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;25,1077;25;1077;1
Mouse;Select;large;2;1473;0.4682136045772409;false;false;;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;24,1449;24;1449;1
Mouse;Select;large;3;1238;0.5823142050799623;false;false;;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;11,1227;11;1227;1
Mouse;Select;large;0;886;0.4167450611476952;false;false;;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;16,870;16;870;1
Mouse;Select;large;1;1172;0.5512699905926622;false;false;;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;12,1160;12;1160;1
Mouse;Select;large;2;1014;0.9941176470588236;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;20,994;20;994;1
Mouse;Select;large;3;1511;0.9908196721311475;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;148,1363;148;1363;1
Mouse;Select;large;0;838;1.6594059405940593;false;false;;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;8,830;8;830;1
Mouse;Select;large;1;1138;2.2534653465346532;false;false;;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;18,1120;18;1120;1
Mouse;Select;large;2;1160;0.7156076495990129;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;11,1149;11;1149;1
Mouse;Select;large;3;1446;0.459631277813096;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;216,1230;216;1230;1
Mouse;Select;large;0;478;0.31344262295081965;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;28,450;28;450;1
Mouse;Select;large;1;844;0.5206662553979026;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;26,818;26;818;1
Mouse;Select;large;2;1294;0.6086547507055503;false;false;;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;105,1189;105;1189;1
Mouse;Select;large;3;829;0.8127450980392157;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;6,823;6;823;1
Mouse;Select;large;0;940;0.9215686274509803;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;7,933;7;933;1
Mouse;Select;large;1;752;1.489108910891089;false;false;;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;123,629;123;629;1
Mouse;Select;large;2;1006;0.659672131147541;false;false;;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;23,983;23;983;1
Mouse;Select;large;3;1465;0.46567069294342023;false;false;;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;15,1450;15;1450;1
Mouse;Select;large;0;804;0.3781749764816557;false;false;;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;14,790;14;790;1
Mouse;Select;large;1;1201;0.5649106302916275;false;false;;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;26,1175;26;1175;1
Mouse;Select;large;2;1282;0.40750158931977115;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;23,1259;23;1259;1
Mouse;Select;large;3;1577;1.0340983606557377;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;25,1552;25;1552;1
Mouse;Select;large;0;899;1.7801980198019802;false;false;;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;33,866;33;866;1
Mouse;Select;large;1;972;0.9529411764705882;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;2,970;2;970;1
Mouse;Select;large;2;1385;0.44024157660521296;false;false;;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;105,1280;105;1280;1
Mouse;Select;large;3;1123;0.6927822331893893;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;22,1101;22;1101;1
Mouse;Select;large;0;779;1.5425742574257426;false;false;;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;3,776;3;776;1
Mouse;Select;large;1;787;0.7715686274509804;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;25,762;25;762;1
Mouse;Select;large;2;1656;1.0859016393442622;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;93,1563;93;1563;1
Mouse;Select;large;3;1100;0.6785934608266502;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;125,975;125;975;1
Mouse;Select;large;0;368;0.2270203578038248;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;14,354;14;354;1
