inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;large;0;4517;2.4064997336174745;false;false;;false;1;1;1877;239;120.93750762939453;120.93750762939453;4.04617780120149;1344,1010,1165,998;2509;2008;3
MAGIC;Select;large;1;3430;1.6133584195672626;false;false;1152;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;18,1002,1918,492;1936;1494;3
MAGIC;Select;large;2;1416;2.803960396039604;false;false;550;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;20,1011,385;405;1011;2
MAGIC;Select;large;3;1885;1.2360655737704918;false;false;619;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;1885;1885;0;0
MAGIC;Select;large;0;2156;1.4137704918032787;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;1724,432;1724;432;1
MAGIC;Select;large;1;1703;1.0505860579888957;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;1703;1703;0;0
MAGIC;Select;large;2;2364;0.7514303877940242;false;false;1276;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;1746,618;1746;618;1
MAGIC;Select;large;3;2916;2.8588235294117648;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;735,1570,239,372;974;1942;3
MAGIC;Select;large;0;851;851;false;false;170;true;1;3;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;851;851;0;0
MAGIC;Select;large;1;1391;2.7544554455445542;false;false;377;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;761,630;761;630;1
MAGIC;Select;large;2;2632;1.623689080814312;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;2104,528;2104;528;1
MAGIC;Select;large;3;2680;0.8518753973299428;false;false;1247;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;1719,961;1719;961;1
MAGIC;Select;large;0;868;868;false;false;;true;2;4;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;868;868;0;0
MAGIC;Select;large;1;5556;3.6432786885245902;false;false;716,2361,2414;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;4344,1212;4344;1212;1
MAGIC;Select;large;2;4693;2.895126465144972;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;4283,410;4283;410;1
MAGIC;Select;large;3;2299;1.08137347130762;false;false;1161;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;23,1007,730,539;753;1546;3
MAGIC;Select;large;0;1081;1081;false;false;;true;1;3;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;17,1064;17;1064;1
MAGIC;Select;large;1;2196;2.152941176470588;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;2196;2196;0;0
MAGIC;Select;large;2;3340;2.1901639344262294;false;false;552;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;3340;3340;0;0
MAGIC;Select;large;3;2664;1.6434299814929056;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;1875,789;1875;789;1
MAGIC;Select;large;0;1472;0.46789574062301337;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;192,1280;192;1280;1
MAGIC;Select;large;1;2232;2.1882352941176473;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;45,1843,344;389;1843;2
MAGIC;Select;large;2;3944;1.8551269990592663;false;false;541;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;3532,412;3532;412;1
MAGIC;Select;large;3;1696;1.0462677359654535;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;1696;1696;0;0
