inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
Mouse;Select;small;0;1298;5.21285140562249;false;false;;true;1;3;249;475;45.347225189208984;45.347225189208984;3.5203884684208067;12,1286;12;1286;1
Mouse;Select;small;1;647;647;false;true;;false;1;1;1;0;0;0;Infinity;12,635;12;635;1
Mouse;Select;small;2;0;0;false;true;;true;2;4;1;0;0;0;Infinity;0;0;0;0
Mouse;Select;small;3;0;0;false;true;;false;2;2;1;0;0;0;Infinity;0;0;0;0
Mouse;Select;small;0;1444;1444;false;false;;true;1;3;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;17,1427;17;1427;1
Mouse;Select;small;1;1901;3.764356435643564;false;false;;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;161,1740;161;1740;1
Mouse;Select;small;2;1050;0.6477483035163479;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;30,1020;30;1020;1
Mouse;Select;small;3;1438;0.4570883661792753;false;false;;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;112,1326;112;1326;1
Mouse;Select;small;0;816;816;false;false;;true;2;4;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;12,804;12;804;1
Mouse;Select;small;1;2117;0.6729179910998093;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;43,2074;43;2074;1
Mouse;Select;small;2;802;0.4947563232572486;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;30,772;30;772;1
Mouse;Select;small;3;885;1.7524752475247525;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;23,862;23;862;1
Mouse;Select;small;0;256;256;false;false;;true;1;3;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;15,241;15;241;1
Mouse;Select;small;1;1241;1.2166666666666666;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;186,1055;186;1055;1
Mouse;Select;small;2;2533;0.805149396058487;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;129,2404;129;2404;1
Mouse;Select;small;3;914;0.5638494756323257;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;30,884;30;884;1
Mouse;Select;small;0;963;1.9069306930693068;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;10,953;10;953;1
Mouse;Select;small;1;952;0.9333333333333333;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;13,939;13;939;1
Mouse;Select;small;2;1805;1.1836065573770491;false;false;;false;2;2;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;88,1717;88;1717;1
Mouse;Select;small;3;979;0.6039481801357187;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;29,950;29;950;1
Mouse;Select;small;0;1406;0.8673658235657001;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;1,1405;1;1405;1
Mouse;Select;small;1;965;1.9108910891089108;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;184,781;184;781;1
Mouse;Select;small;2;1459;1.4303921568627451;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;22,1437;22;1437;1
Mouse;Select;small;3;1743;0.5540368722186904;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;128,1615;128;1615;1
Mouse;Select;small;0;1267;1267;false;false;;false;1;1;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;17,1250;17;1250;1
Mouse;Select;small;1;808;0.4984577421344849;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;96,712;96;712;1
Mouse;Select;small;2;1429;0.9370491803278689;false;false;;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;120,1309;120;1309;1
Mouse;Select;small;3;908;0.8901960784313725;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;29,879;29;879;1
Mouse;Select;small;0;1140;0.5362182502351834;false;false;;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;10,1130;10;1130;1
Mouse;Select;small;1;1201;0.3817546090273363;false;false;;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;17,1184;17;1184;1
