inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;large;0;8784;35.27710843373494;false;false;2811,5985,6040,7738;true;1;3;249;475;120.94136810302734;120.94136810302734;2.3008625934894176;248,1440,4402,2694;4650;4134;3
MAGIC;Select;large;1;2182;4.320792079207921;false;false;1308;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;19,1012,1151;1170;1012;2
MAGIC;Select;large;2;1808;1.1153608883405306;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;1431,377;1431;377;1
MAGIC;Select;large;3;1695;0.538779402415766;false;false;756;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;1458,237;1458;237;1
MAGIC;Select;large;0;1130;1130;false;false;;true;2;4;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;605,525;605;525;1
MAGIC;Select;large;1;1143;0.7495081967213115;false;false;562;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;1143;1143;0;0
MAGIC;Select;large;2;1952;3.8653465346534652;false;false;743;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;1628,324;1628;324;1
MAGIC;Select;large;3;1576;0.7412982126058325;false;false;663;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;1283,293;1283;293;1
MAGIC;Select;large;0;1143;1143;false;false;124;false;1;1;1;0;120.93750762939453;120.93750762939453;0.011880210830862796;815,328;815;328;1
MAGIC;Select;large;1;1929;0.9073377234242709;false;false;678;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;1598,331;1598;331;1
MAGIC;Select;large;2;1087;2.1524752475247526;false;false;239;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;1087;1087;0;0
MAGIC;Select;large;3;1729;1.1337704918032787;false;false;738;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;1394,335;1394;335;1
MAGIC;Select;large;0;581;0.5696078431372549;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;581;581;0;0
MAGIC;Select;large;1;1224;2.4237623762376237;false;false;651;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;1224;1224;0;0
MAGIC;Select;large;2;2184;1.4321311475409837;false;false;979;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;1834,350;1834;350;1
MAGIC;Select;large;3;1440;0.45772409408773046;false;false;582;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;1131,309;1131;309;1
MAGIC;Select;large;0;1873;0.8809971777986829;false;false;;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;144,1073,205,451;349;1524;3
MAGIC;Select;large;1;1448;0.6810912511759172;false;false;597;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;1244,204;1244;204;1
MAGIC;Select;large;2;1384;0.8537939543491672;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;49,1293,42;91;1293;2
MAGIC;Select;large;3;1081;0.7088524590163935;false;false;702;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;1081;1081;0;0
MAGIC;Select;large;0;1825;0.5801017164653528;false;false;237;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;970,855;970;855;1
MAGIC;Select;large;1;1576;0.7412982126058325;false;false;471;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;128,1448;128;1448;1
MAGIC;Select;large;2;1712;1.6784313725490196;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;1200,512;1200;512;1
MAGIC;Select;large;3;1201;0.7875409836065573;false;false;644;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;1201;1201;0;0
MAGIC;Select;large;0;726;0.4760655737704918;false;false;;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;322,404;322;404;1
MAGIC;Select;large;1;1223;0.801967213114754;false;false;565;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;1223;1223;0;0
MAGIC;Select;large;2;1888;1.164713140037014;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;1419,469;1419;469;1
MAGIC;Select;large;3;1536;0.7224835371589841;false;false;649;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;1536;1536;0;0
MAGIC;Select;large;0;838;1.6594059405940593;false;false;357;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;838;838;0;0
MAGIC;Select;large;1;1624;3.215841584158416;false;false;703;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;1321,303;1321;303;1
MAGIC;Select;large;2;1472;0.6923800564440263;false;false;666;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;63,1004,104,301;167;1305;3
MAGIC;Select;large;3;1336;0.42466624284806104;false;false;687;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;1028,308;1028;308;1
MAGIC;Select;large;0;745;0.4885245901639344;false;false;277;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;745;745;0;0
MAGIC;Select;large;1;1640;1.0117211597779148;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;1287,353;1287;353;1
