inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
Mouse;Select;large;0;1227;4.927710843373494;false;false;;true;1;3;249;475;120.94136810302734;120.94136810302734;2.3008625934894176;14,1213;14;1213;1
Mouse;Select;large;1;837;0.8205882352941176;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;18,819;18;819;1
Mouse;Select;large;2;1893;0.601716465352829;false;false;;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;175,1718;175;1718;1
Mouse;Select;large;3;1123;0.6927822331893893;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;15,1108;15;1108;1
Mouse;Select;large;0;432;432;false;false;;false;2;2;1;0;120.93750762939453;120.93750762939453;0.011880210830862796;16,416;16;416;1
Mouse;Select;large;1;1126;0.6946329426280075;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;143,983;143;983;1
Mouse;Select;large;2;1158;0.5446848541862653;false;false;;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;8,1150;8;1150;1
Mouse;Select;large;3;971;0.9519607843137254;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;27,944;27;944;1
Mouse;Select;large;0;150;150;false;false;;true;2;4;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;2,148;2;148;1
Mouse;Select;large;1;896;0.8784313725490196;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;115,781;115;781;1
Mouse;Select;large;2;1427;2.8257425742574256;false;false;;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;221,1206;221;1206;1
Mouse;Select;large;3;1409;0.8692165330043183;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;22,1387;22;1387;1
Mouse;Select;large;0;869;0.5360888340530536;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;0,869;0;869;1
Mouse;Select;large;1;1143;2.263366336633663;false;false;;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;111,1032;111;1032;1
Mouse;Select;large;2;1292;0.6077140169332079;false;false;;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;17,1275;17;1275;1
Mouse;Select;large;3;1369;0.4351557533375715;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;22,1347;22;1347;1
Mouse;Select;large;0;1398;0.4443738080101716;false;false;;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;5,1393;5;1393;1
Mouse;Select;large;1;1732;0.5505403687221869;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;15,1717;15;1717;1
Mouse;Select;large;2;923;0.9049019607843137;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;16,907;16;907;1
Mouse;Select;large;3;816;1.615841584158416;false;false;;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;212,604;212;604;1
Mouse;Select;large;0;696;0.45639344262295084;false;false;;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;15,681;15;681;1
Mouse;Select;large;1;883;0.865686274509804;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;18,865;18;865;1
Mouse;Select;large;2;1368;0.6434619002822202;false;false;;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;210,1158;210;1158;1
Mouse;Select;large;3;1035;0.6384947563232573;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;27,1008;27;1008;1
Mouse;Select;large;0;693;1.3722772277227724;false;false;;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;13,680;13;680;1
Mouse;Select;large;1;1467;2.904950495049505;false;false;;false;2;2;505;714;120.93750762939453;120.93750762939453;2.787406468302139;19,1448;19;1448;1
