inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
Ninja;Select;small;0;1640;6.40625;false;false;141;false;2;2;256;239;45.347225189208984;45.347225189208984;2.7323406008813746;343,1297;343;1297;1
Ninja;Select;small;1;2095;1.2924120913016657;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;6,2089;6;2089;1
Ninja;Select;small;2;1753;0.5572155117609663;false;false;1144;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;629,1124;629;1124;1
Ninja;Select;small;3;783;0.7676470588235295;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;87,696;87;696;1
Ninja;Select;small;0;1112;0.5230479774223895;false;false;440;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;15,1097;15;1097;1
Ninja;Select;small;1;3712;1.1799109980928162;false;false;498,2325;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;109,2345,582,676;691;3021;3
Ninja;Select;small;2;1536;1.0072131147540984;false;false;570;false;2;2;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;144,1392;144;1392;1
Ninja;Select;small;3;1704;3.374257425742574;false;false;456;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;104,1600;104;1600;1
Ninja;Select;small;0;1058;1.0372549019607844;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;35,1023;35;1023;1
Ninja;Select;small;1;1544;0.4907819453273999;false;false;773;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;633,911;633;911;1
Ninja;Select;small;2;2163;1.017403574788335;false;false;902;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;219,1944;219;1944;1
Ninja;Select;small;3;1368;2.708910891089109;false;false;378;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;16,1352;16;1352;1
Ninja;Select;small;0;1601;0.9876619370758791;false;false;303;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;13,1588;13;1588;1
Ninja;Select;small;1;1015;0.32263191354100446;false;false;604;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;97,918;97;918;1
Ninja;Select;small;2;932;0.9137254901960784;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;103,829;103;829;1
Ninja;Select;small;3;1804;3.5722772277227723;false;false;468;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;100,1704;100;1704;1
Ninja;Select;small;0;2514;4.978217821782178;false;false;427,1402;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;523,1991;523;1991;1
Ninja;Select;small;1;2416;4.784158415841584;false;false;357;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;120,2296;120;2296;1
Ninja;Select;small;2;1352;0.8340530536705737;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;40,1312;40;1312;1
Ninja;Select;small;3;1680;0.5340114431023522;false;false;696;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;112,1568;112;1568;1
Ninja;Select;small;0;2262;2.2176470588235295;false;false;700,1174;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;47,2215;47;2215;1
Ninja;Select;small;1;2400;4.752475247524752;false;false;381;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;137,2263;137;2263;1
Ninja;Select;small;2;1632;1.0701639344262295;false;false;709;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;289,1343;289;1343;1
Ninja;Select;small;3;1312;0.41703750794659883;false;false;843;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;168,1144;168;1144;1
Ninja;Select;small;0;1395;0.4434202161474889;false;false;687;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;12,1383;12;1383;1
Ninja;Select;small;1;1520;0.4831532104259377;false;false;722;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;192,1328;192;1328;1
Ninja;Select;small;2;2704;1.6681061073411474;false;false;1913,2067;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;8,2696;8;2696;1
Ninja;Select;small;3;1084;2.1465346534653467;false;false;368;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;200,884;200;884;1
Ninja;Select;small;0;534;0.25117591721542804;false;false;151;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;7,527;7;527;1
Ninja;Select;small;1;1008;0.621838371375694;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;97,911;97;911;1
Ninja;Select;small;2;1416;0.9285245901639344;false;false;207;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;88,1328;88;1328;1
Ninja;Select;small;3;928;0.9098039215686274;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;73,855;73;855;1
Ninja;Select;small;0;1880;1.8431372549019607;false;false;318,891;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;929,951;929;951;1
Ninja;Select;small;1;927;0.9088235294117647;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;71,856;71;856;1
Ninja;Select;small;2;1376;2.724752475247525;false;false;180;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;128,1248;128;1248;1
