inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;large;0;3029;12.164658634538153;false;false;;true;1;3;249;475;120.94136810302734;120.94136810302734;2.3008625934894176;1270,1759;1270;1759;1
MAGIC;Select;large;1;3343;1.5724365004703669;false;false;1131;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;16,1003,1640,684;1656;1687;3
MAGIC;Select;large;2;3600;1.1443102352193262;false;false;1385;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;2015,1585;2015;1585;1
MAGIC;Select;large;3;2428;1.5921311475409836;false;false;1717;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;2428;2428;0;0
MAGIC;Select;large;0;1531;1531;false;false;205;false;2;2;1;0;120.93750762939453;120.93750762939453;0.011880210830862796;1199,332;1199;332;1
MAGIC;Select;large;1;3292;2.158688524590164;false;false;635;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;2927,365;2927;365;1
MAGIC;Select;large;2;2780;0.8836617927527018;false;false;1577;false;1;1;3146;714;120.93750762939453;120.93750762939453;4.755605200731036;533,1004,742,501;1275;1505;3
MAGIC;Select;large;3;2744;1.2906867356538099;false;false;1277;true;1;3;2126;714;120.94136810302734;120.94136810302734;4.215582769946853;2043,701;2043;701;1
MAGIC;Select;large;0;2248;1.057384760112888;false;false;192;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;1580,668;1580;668;1
MAGIC;Select;large;1;3020;0.9599491417673236;false;false;1740;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;2403,617;2403;617;1
MAGIC;Select;large;2;1929;1.2649180327868852;false;false;920;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;478,1003,144,304;622;1307;3
MAGIC;Select;large;3;1912;3.786138613861386;false;false;389;true;1;3;505;714;120.94136810302734;120.94136810302734;2.787367086968394;1342,570;1342;570;1
MAGIC;Select;large;0;1320;0.6208842897460018;false;false;193;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;920,400;920;400;1
MAGIC;Select;large;1;1736;1.0709438618136953;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;1430,306;1430;306;1
