inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;small;0;1859;7.26171875;false;false;;false;2;2;256;239;45.347225189208984;45.347225189208984;2.7323406008813746;1137,722;1137;722;1
MAGIC;Select;small;1;3111;2.04;false;false;444,760,1219;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;49,1017,1045,1000;1094;2017;3
MAGIC;Select;small;2;2128;0.6764144945963128;false;false;939;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;501,1627;501;1627;1
MAGIC;Select;small;3;2231;1.0493885230479774;false;false;962;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;1282,949;1282;949;1
MAGIC;Select;small;0;2575;2.5245098039215685;false;false;921,1733;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;668,1907;668;1907;1
MAGIC;Select;small;1;2776;0.8823903369357915;false;false;927;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;1545,1231;1545;1231;1
MAGIC;Select;small;2;2071;0.9741298212605832;false;false;1152;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;340,1731;340;1731;1
MAGIC;Select;small;3;1407;2.786138613861386;false;false;341;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;678,729;678;729;1
MAGIC;Select;small;0;1271;0.8334426229508197;false;false;;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;918,353;918;353;1
MAGIC;Select;small;1;1448;1.419607843137255;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;694,754;694;754;1
MAGIC;Select;small;2;1688;0.7939793038570084;false;false;837;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;520,1168;520;1168;1
MAGIC;Select;small;3;1863;1.1492905613818631;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;460,1403;460;1403;1
MAGIC;Select;small;0;1512;2.994059405940594;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;853,659;853;659;1
MAGIC;Select;small;1;1871;3.704950495049505;false;false;435;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;1336,535;1336;535;1
MAGIC;Select;small;2;2492;1.5373226403454658;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;1604,888;1604;888;1
MAGIC;Select;small;3;2263;0.7193261284170375;false;false;966;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;337,1142,57,727;394;1869;3
MAGIC;Select;small;0;1953;0.6207883026064844;false;false;518;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;1430,523;1430;523;1
MAGIC;Select;small;1;2359;1.4552745219000618;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;404,1009,305,641;709;1650;3
MAGIC;Select;small;2;1688;1.1068852459016394;false;false;807;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;888,800;888;800;1
MAGIC;Select;small;3;1729;1.6950980392156862;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;174,1555;174;1555;1
MAGIC;Select;small;0;1464;2.899009900990099;false;false;197;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;996,468;996;468;1
MAGIC;Select;small;1;1567;1.0275409836065574;false;false;252;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;148,1419;148;1419;1
MAGIC;Select;small;2;1752;1.7176470588235293;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;270,1482;270;1482;1
MAGIC;Select;small;3;1656;0.7789275634995296;false;false;767;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;485,1171;485;1171;1
MAGIC;Select;small;0;1314;0.6180620884289746;false;false;;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;718,596;718;596;1
MAGIC;Select;small;1;1324;0.6227657572906867;false;false;290;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;122,1202;122;1202;1
MAGIC;Select;small;2;2364;1.458359037631092;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;194,2170;194;2170;1
MAGIC;Select;small;3;2143;1.4052459016393442;false;false;750;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;563,1580;563;1580;1
MAGIC;Select;small;0;1272;0.8340983606557377;false;false;118;false;2;2;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;789,483;789;483;1
MAGIC;Select;small;1;1584;3.1366336633663368;false;false;394;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;805,779;805;779;1
MAGIC;Select;small;2;1409;1.3813725490196078;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;756,653;756;653;1
MAGIC;Select;small;3;1567;0.4980928162746345;false;false;963;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;88,1004,196,279;284;1283;3
MAGIC;Select;small;0;1606;0.5104895104895105;false;false;;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;865,741;865;741;1
MAGIC;Select;small;1;1908;1.8705882352941177;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;1118,790;1118;790;1
MAGIC;Select;small;2;1720;3.405940594059406;false;false;315;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;97,1623;97;1623;1
MAGIC;Select;small;3;2239;1.381246144355336;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;591,1648;591;1648;1
MAGIC;Select;small;0;1302;0.8032078963602715;false;false;208;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;877,425;877;425;1
