inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
Mouse;Select;small;0;470;0.37037037037037035;false;false;;true;2;4;1269;475;45.347225189208984;45.347225189208984;4.857188373497562;9,461;9;461;1
Mouse;Select;small;1;1190;1190;false;true;;false;2;2;1;0;0;0;Infinity;22,1168;22;1168;1
Mouse;Select;small;2;1;1;false;true;;true;1;3;1;0;0;0;Infinity;1;1;0;0
Mouse;Select;small;3;0;0;false;true;;false;1;1;1;0;0;0;Infinity;0;0;0;0
Mouse;Select;small;0;711;711;false;false;;true;2;4;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;33,678;33;678;1
Mouse;Select;small;1;1440;0.45772409408773046;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;49,1391;49;1391;1
Mouse;Select;small;2;1539;0.7238946378174976;false;false;;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;114,1425;114;1425;1
Mouse;Select;small;3;1094;2.1663366336633665;false;false;;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;10,1084;10;1084;1
Mouse;Select;small;0;576;1.1405940594059405;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;104,472;104;472;1
Mouse;Select;small;1;976;0.9568627450980393;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;15,961;15;961;1
Mouse;Select;small;2;1375;0.4370629370629371;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;98,1277;98;1277;1
Mouse;Select;small;3;848;0.5231338679827268;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;21,827;21;827;1
Mouse;Select;small;0;768;768;false;false;;false;2;2;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;1,767;1;767;1
Mouse;Select;small;1;1054;0.6911475409836065;false;false;;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;78,976;78;976;1
Mouse;Select;small;2;929;0.9107843137254902;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;26,903;26;903;1
Mouse;Select;small;3;1367;0.6429915333960489;false;false;;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;88,1279;88;1279;1
Mouse;Select;small;0;515;0.31770512029611353;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;7,508;7;508;1
Mouse;Select;small;1;818;0.5046267735965454;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;58,760;58;760;1
Mouse;Select;small;2;1368;0.6434619002822202;false;false;;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;39,1329;39;1329;1
Mouse;Select;small;3;816;0.8;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;17,799;17;799;1
Mouse;Select;small;0;431;0.13699936427209156;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;7,424;7;424;1
Mouse;Select;small;1;2445;1.150047036688617;false;false;;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;10,2435;10;2435;1
Mouse;Select;small;2;965;1.9108910891089108;false;false;;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;142,823;142;823;1
Mouse;Select;small;3;1386;0.9088524590163934;false;false;;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;22,1364;22;1364;1
Mouse;Select;small;0;505;0.4950980392156863;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;13,492;13;492;1
Mouse;Select;small;1;1057;2.093069306930693;false;false;;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;79,978;79;978;1
Mouse;Select;small;2;1204;0.7895081967213115;false;false;;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;14,1191;14;1191;1
Mouse;Select;small;3;1553;0.4936427209154482;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;29,1524;29;1524;1
Mouse;Select;small;0;234;0.1443553362122147;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;8,226;8;226;1
Mouse;Select;small;1;1028;2.0356435643564357;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;71,957;71;957;1
Mouse;Select;small;2;819;0.8029411764705883;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;27,792;27;792;1
Mouse;Select;small;3;1276;0.40559440559440557;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;96,1180;96;1180;1
Mouse;Select;small;0;1241;1241;false;false;;false;1;1;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;1,1240;1;1240;1
Mouse;Select;small;1;1606;0.5104895104895105;false;false;;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;104,1502;104;1502;1
Mouse;Select;small;2;1207;0.7914754098360656;false;false;;false;2;2;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;14,1193;14;1193;1
Mouse;Select;small;3;839;1.6613861386138613;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;21,818;21;818;1
Mouse;Select;small;0;649;649;false;false;;true;1;3;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;12,637;12;637;1
Mouse;Select;small;1;1117;0.5253998118532456;false;false;;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;97,1020;97;1020;1
Mouse;Select;small;2;1488;0.4729815638906548;false;false;;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;30,1458;30;1458;1
Mouse;Select;small;3;1013;0.6642622950819672;false;false;;false;2;2;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;22,991;22;991;1
Mouse;Select;small;0;1614;1614;false;false;;false;2;2;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;6,1608;6;1608;1
Mouse;Select;small;1;1248;0.769895126465145;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;113,1135;113;1135;1
Mouse;Select;small;2;1746;0.5549904640813732;false;false;;true;2;4;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;88,1658;88;1658;1
Mouse;Select;small;3;1016;0.996078431372549;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;27,989;27;989;1
Mouse;Select;small;0;672;0.6588235294117647;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;2,670;2;670;1
Mouse;Select;small;1;790;0.7745098039215687;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;71,719;71;719;1
Mouse;Select;small;2;969;1.9188118811881187;false;false;;false;2;2;505;714;45.347225189208984;45.347225189208984;4.065673555186729;73,896;73;896;1
Mouse;Select;small;3;1025;0.6323257248611968;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;22,1003;22;1003;1
Mouse;Select;small;0;869;869;false;false;;false;1;1;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;10,859;10;859;1
Mouse;Select;small;1;1682;0.7911571025399812;false;false;;true;1;3;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;80,1602;80;1602;1
Mouse;Select;small;2;951;0.9323529411764706;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;112,839;112;839;1
Mouse;Select;small;3;1095;0.7180327868852459;false;false;;false;2;2;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;95,1000;95;1000;1
Mouse;Select;small;0;931;0.5743368291178285;false;false;;false;1;1;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;200,731;200;731;1
Mouse;Select;small;1;937;0.5780382479950648;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;88,849;88;849;1
Mouse;Select;small;2;1072;2.122772277227723;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;87,985;87;985;1
Mouse;Select;small;3;904;0.8862745098039215;false;false;;true;2;4;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;26,878;26;878;1
Mouse;Select;small;0;238;238;false;false;;true;2;4;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;238;238;0;0
Mouse;Select;small;1;962;0.30578512396694213;false;false;;false;1;1;3146;714;45.347225189208984;45.347225189208984;6.137007500643856;54,908;54;908;1
Mouse;Select;small;2;883;0.5447254780999383;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;15,868;15;868;1
Mouse;Select;small;3;913;1.807920792079208;false;false;;true;1;3;505;714;45.347225189208984;45.347225189208984;4.065673555186729;88,825;88;825;1
Mouse;Select;small;0;834;834;false;false;;true;1;3;1;0;45.347225189208984;45.347225189208984;0.0314686927118795;1,833;1;833;1
Mouse;Select;small;1;1360;0.6396989651928504;false;false;;false;1;1;2126;714;45.347225189208984;45.347225189208984;5.581432364401242;96,1264;96;1264;1
Mouse;Select;small;2;905;0.5582973473164713;false;false;;false;2;2;1621;0;45.347225189208984;45.347225189208984;5.199530968960261;4,901;4;901;1
Mouse;Select;small;3;1137;0.7455737704918033;false;false;;true;2;4;1525;714;45.347225189208984;45.347225189208984;5.113925509217591;71,1066;71;1066;1
Mouse;Select;small;0;661;0.6480392156862745;false;false;;true;1;3;1020;0;45.347225189208984;45.347225189208984;4.554165635320141;13,648;13;648;1
Mouse;Select;small;1;904;904;false;true;;false;2;2;1;0;0;0;Infinity;95,809;95;809;1
Mouse;Select;small;2;0;0;false;true;;false;1;1;1;0;0;0;Infinity;0;0;0;0
