inputType;task;size;numberInBlock;duration;durationPerPixel;repeated;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
Mouse;Select;large;0;1032;4.144578313253012;false;false;;true;1;3;249;475;120.94136810302734;120.94136810302734;2.3008625934894176;4,1028;4;1028;1
Mouse;Select;large;1;1417;0.6665098777046096;false;false;;false;1;1;2126;714;120.93750762939453;120.93750762939453;4.215626343108886;3,1414;3;1414;1
Mouse;Select;large;2;1123;0.6927822331893893;false;false;;false;2;2;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;19,1104;19;1104;1
Mouse;Select;large;3;1189;0.779672131147541;false;false;;true;2;4;1525;714;120.94136810302734;120.94136810302734;3.766533235596395;152,1037;152;1037;1
Mouse;Select;large;0;899;0.5895081967213115;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;2,897;2;897;1
Mouse;Select;large;1;1100;0.6785934608266502;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;18,1082;18;1082;1
Mouse;Select;large;2;1444;0.4589955499046408;false;false;;true;2;4;3146;714;120.94136810302734;120.94136810302734;4.75556085367256;136,1308;136;1308;1
Mouse;Select;large;3;931;0.9127450980392157;false;false;;true;1;3;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;7,924;7;924;1
Mouse;Select;large;0;1008;1008;false;false;;true;1;3;1;0;120.94136810302734;120.94136810302734;0.011879833169118087;3,1005;3;1005;1
Mouse;Select;large;1;952;0.9333333333333333;false;false;;true;2;4;1020;0;120.94136810302734;120.94136810302734;3.2378449455552993;145,807;145;807;1
Mouse;Select;large;2;1118;0.7331147540983607;false;false;;false;2;2;1525;714;120.93750762939453;120.93750762939453;3.7665759036838153;73,1045;73;1045;1
Mouse;Select;large;3;1382;0.8525601480567551;false;false;;false;1;1;1621;0;120.93750762939453;120.93750762939453;3.848359210497593;19,1363;19;1363;1
