inputType;task;size;numberInBlock;duration;durationPerPixel;errors;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;large;0;514;514;0;false;;true;2;4;1;0;500;180;0.002882508533121365;514;514;0;0
MAGIC;Select;large;1;1278;0.669109947643979;0;false;590;false;2;2;1910;0;500;180;2.269033146455237;998,280;998;280;1
MAGIC;Select;large;2;1728;0.8816326530612245;0;false;;false;1;1;1960;0;500;180;2.298658315564515;471,1257;471;1257;1
MAGIC;Select;large;3;1032;0.40155642023346305;0;false;509;true;1;3;2570;0;500;180;2.6182386555954547;271,761;271;761;1
MAGIC;Select;large;0;457;457;0;false;;true;1;3;1;0;500;180;0.002882508533121365;55,402;55;402;1
MAGIC;Select;large;1;928;0.7138461538461538;0;false;;true;2;4;1300;0;500;180;1.84799690655495;248,680;248;680;1
MAGIC;Select;large;2;1703;0.4400516795865633;0;false;813;false;1;1;3870;0;500;180;3.127633279725874;687,1016;687;1016;1
MAGIC;Select;large;3;816;0.4163265306122449;0;false;;false;2;2;1960;0;500;180;2.298658315564515;216,600;216;600;1
MAGIC;Select;large;0;821;821;0;false;;false;2;2;1;0;500;180;0.002882508533121365;525,296;525;296;1
MAGIC;Select;large;1;840;0.42857142857142855;0;false;;false;1;1;1960;0;500;180;2.298658315564515;263,577;263;577;1
MAGIC;Select;large;2;1279;0.49766536964980546;0;false;521;true;1;3;2570;0;500;180;2.6182386555954547;215,1064;215;1064;1
MAGIC;Select;large;3;647;0.4976923076923077;0;false;;true;2;4;1300;0;500;180;1.84799690655495;143,504;143;504;1
MAGIC;Select;large;0;917;0.7053846153846154;0;false;;true;1;3;1300;0;500;180;1.84799690655495;393,524;393;524;1
MAGIC;Select;large;1;1041;1.7065573770491804;0;false;398;false;2;2;610;0;500;180;1.1505596765753812;79,962;79;962;1
